docId,unitId,unitStart,unitEnd,sequence,participant,order,transcript,text,POS_dft,kind,endNote,corpusSeq,tokenSeq,place,negPlace,turnOrder,pSentOrder,turnSeq,pSentSeq,unitStartSkipPause,unitDur,unitDurSkipPause
sbc034,1,0.000,4.475,1,>ENV;,1,((DOOR_OPENING_AND_CLOSING)),((DOOR_OPENING_AND_CLOSING)),X,Action,"",249196,1,,,1,1,1,1,0.000,4.475,4.475
sbc034,386,683.610,685.038,386,SCOTT;,2,other,other,ADJ,Word,"",251722,2527,2,5,2,15,134,173,683.610,1.428,1.428
sbc034,386,683.610,685.038,386,SCOTT;,3,plant,plant,NOUN,Word,"",251723,2528,3,4,3,16,134,173,683.610,1.428,1.428
sbc034,386,683.610,685.038,386,SCOTT;,4,over,over,ADP,Word,"",251724,2529,4,3,4,17,134,173,683.610,1.428,1.428
sbc034,386,683.610,685.038,386,SCOTT;,5,there,there,ADV,Word,"",251725,2530,5,2,5,18,134,173,683.610,1.428,1.428
sbc034,386,683.610,685.038,386,SCOTT;,6,is,is,AUX,Word,"",251726,2531,6,1,6,19,134,173,683.610,1.428,1.428
sbc034,386,683.610,685.038,386,SCOTT;,7,",",",",PUNCT,EndNote,continuing,251727,2532,,,7,20,134,173,683.610,1.428,1.428
sbc034,387,685.038,686.985,387,SCOTT;,1,(...),(...),X,Pause,"",251729,2534,,,9,22,134,173,685.538,1.947,1.447
sbc034,387,685.038,686.985,387,SCOTT;,2,has,has,AUX,Word,"",251730,2535,1,4,10,23,134,173,685.538,1.947,1.447
sbc034,387,685.038,686.985,387,SCOTT;,3,lots,lots,NOUN,Word,"",251731,2536,2,3,11,24,134,173,685.538,1.947,1.447
sbc034,387,685.038,686.985,387,SCOTT;,4,of,of,ADP,Word,"",251732,2537,3,2,12,25,134,173,685.538,1.947,1.447
sbc034,387,685.038,686.985,387,SCOTT;,5,babies,babies,NOUN,Word,"",251733,2538,4,1,13,26,134,173,685.538,1.947,1.447
sbc034,387,685.038,686.985,387,SCOTT;,6,",",",",PUNCT,EndNote,continuing,251734,2539,,,14,27,134,173,685.538,1.947,1.447
sbc034,388,686.985,691.197,388,KAREN;,1,(...),(...),X,Pause,"",251736,2541,,,1,29,135,174,688.150,4.212,3.047
sbc034,388,686.985,691.197,388,KAREN;,2,(Hx):,(Hx),X,Vocalism,"",251737,2542,,,2,30,135,174,688.150,4.212,3.047
sbc034,389,691.197,695.627,389,KAREN;,1,(...),(...),X,Pause,"",251739,2544,,,4,2,135,174,692.580,4.430,3.047
sbc034,389,691.197,695.627,389,KAREN;,2,Oh:,Oh,PROPN,Word,"",251740,2545,1,1,5,3,135,174,692.580,4.430,3.047
sbc034,389,691.197,695.627,389,KAREN;,3,",",",",PUNCT,EndNote,continuing,251741,2546,,,6,4,135,174,692.580,4.430,3.047
sbc034,390,695.627,697.150,390,KAREN;,1,I,I,PRON,Word,"",251743,2548,1,5,8,6,135,174,695.627,1.523,1.523
sbc034,390,695.627,697.150,390,KAREN;,2,looked,looked,VERB,Word,"",251744,2549,2,4,9,7,135,174,695.627,1.523,1.523
sbc034,390,695.627,697.150,390,KAREN;,3,at,at,ADP,Word,"",251745,2550,3,3,10,8,135,174,695.627,1.523,1.523
sbc034,390,695.627,697.150,390,KAREN;,4,Orlando,Orlando,PROPN,Word,"",251746,2551,4,2,11,9,135,174,695.627,1.523,1.523
sbc034,390,695.627,697.150,390,KAREN;,5,today,today,NOUN,Word,"",251747,2552,5,1,12,10,135,174,695.627,1.523,1.523
sbc034,390,695.627,697.150,390,KAREN;,6,.,.,PUNCT,EndNote,final,251748,2553,,,13,11,135,174,695.627,1.523,1.523
sbc034,391,697.150,698.391,391,SCOTT;,1,(...),(...),X,Pause,"",251750,2555,,,1,13,136,173,697.650,1.241,0.741
sbc034,391,697.150,698.391,391,SCOTT;,2,The,The,DET,Word,"",251751,2556,1,2,2,14,136,173,697.650,1.241,0.741
sbc034,391,697.150,698.391,391,SCOTT;,3,book,book,NOUN,Word,"",251752,2557,2,1,3,15,136,173,697.650,1.241,0.741
sbc034,391,697.150,698.391,391,SCOTT;,4,?,?,PUNCT,EndNote,appeal,251753,2558,,,4,16,136,173,697.650,1.241,0.741
sbc034,392,698.391,699.454,392,KAREN;,1,(.),(.),X,Pause,"",251755,2560,,,1,1,137,175,698.541,1.063,0.913
sbc034,392,698.391,699.454,392,KAREN;,2,Yeah:,Yeah,PROPN,Word,"",251756,2561,1,1,2,2,137,175,698.541,1.063,0.913
sbc034,392,698.391,699.454,392,KAREN;,3,.,.,PUNCT,EndNote,final,251757,2562,,,3,3,137,175,698.541,1.063,0.913
sbc034,393,699.454,701.102,393,KAREN;,1,(.),(.),X,Pause,"",251759,2564,,,5,1,137,176,699.604,1.648,1.498
sbc034,393,699.454,701.102,393,KAREN;,2,Do,Do,AUX,Word,"",251760,2565,1,9,6,2,137,176,699.604,1.648,1.498
sbc034,393,699.454,701.102,393,KAREN;,3,you,you,PRON,Word,"",251761,2566,2,8,7,3,137,176,699.604,1.648,1.498
sbc034,393,699.454,701.102,393,KAREN;,4,think,think,VERB,Word,"",251762,2567,3,7,8,4,137,176,699.604,1.648,1.498
sbc034,393,699.454,701.102,393,KAREN;,5,you,you,PRON,Word,"",251763,2568,4,6,9,5,137,176,699.604,1.648,1.498
sbc034,393,699.454,701.102,393,KAREN;,6,want,want,VERB,Word,"",251764,2569,5,5,10,6,137,176,699.604,1.648,1.498
sbc034,393,699.454,701.102,393,KAREN;,7,to,to,PART,Word,"",251765,2570,6,4,11,7,137,176,699.604,1.648,1.498
sbc034,393,699.454,701.102,393,KAREN;,8,read,read,VERB,Word,"",251766,2571,7,3,12,8,137,176,699.604,1.648,1.498
sbc034,393,699.454,701.102,393,KAREN;,9,that,that,DET,Word,"",251767,2572,8,2,13,9,137,176,699.604,1.648,1.498
sbc034,393,699.454,701.102,393,KAREN;,10,together,together,ADV,Word,"",251768,2573,9,1,14,10,137,176,699.604,1.648,1.498
sbc034,393,699.454,701.102,393,KAREN;,11,?,?,PUNCT,EndNote,appeal,251769,2574,,,15,11,137,176,699.604,1.648,1.498
sbc034,394,701.102,703.831,394,KAREN;,1,(...),(...),X,Pause,"",251771,2576,,,17,1,137,177,701.602,2.729,2.229
sbc034,394,701.102,703.831,394,KAREN;,2,That,That,DET,Word,"",251772,2577,1,5,18,2,137,177,701.602,2.729,2.229
sbc034,394,701.102,703.831,394,KAREN;,3,interest,interest,NOUN,Word,"",251773,2578,2,4,19,3,137,177,701.602,2.729,2.229
sbc034,394,701.102,703.831,394,KAREN;,4,you,you,PRON,Word,"",251774,2579,3,3,20,4,137,177,701.602,2.729,2.229
sbc034,394,701.102,703.831,394,KAREN;,5,at,at,ADV,Word,"",251775,2580,4,2,21,5,137,177,701.602,2.729,2.229
sbc034,394,701.102,703.831,394,KAREN;,6,all,all,ADV,Word,"",251776,2581,5,1,22,6,137,177,701.602,2.729,2.229
sbc034,394,701.102,703.831,394,KAREN;,7,?,?,PUNCT,EndNote,appeal,251777,2582,,,23,7,137,177,701.602,2.729,2.229
sbc034,395,703.831,706.411,395,SCOTT;,1,(...),(...),X,Pause,"",251779,2584,,,1,1,138,178,704.331,2.580,2.080
sbc034,395,703.831,706.411,395,SCOTT;,2,Unhunh,Unhunh,PROPN,Word,"",251780,2585,1,1,2,2,138,178,704.331,2.580,2.080
sbc034,395,703.831,706.411,395,SCOTT;,3,.,.,PUNCT,EndNote,final,251781,2586,,,3,3,138,178,704.331,2.580,2.080
sbc034,396,706.411,707.832,396,KAREN;,1,(...),(...),X,Pause,"",251783,2588,,,1,1,139,179,706.911,1.421,0.921
sbc034,396,706.411,707.832,396,KAREN;,2,Cause,Cause,VERB,Word,"",251784,2589,1,3,2,2,139,179,706.911,1.421,0.921
sbc034,396,706.411,707.832,396,KAREN;,3,if,if,SCONJ,Word,"",251785,2590,2,2,3,3,139,179,706.911,1.421,0.921
sbc034,396,706.411,707.832,396,KAREN;,4,it,it,PRON,Word,"",251786,2591,3,1,4,4,139,179,706.911,1.421,0.921
sbc034,396,706.411,707.832,396,KAREN;,5,—,—,PUNCT,EndNote,break,251787,2592,,,5,5,139,179,706.911,1.421,0.921
sbc034,397,707.832,708.834,397,KAREN;,1,If,If,SCONJ,Word,"",251789,2594,1,5,7,7,139,179,707.832,1.002,1.002
sbc034,397,707.832,708.834,397,KAREN;,2,it,it,PRON,Word,"",251790,2595,2,4,8,8,139,179,707.832,1.002,1.002
sbc034,397,707.832,708.834,397,KAREN;,3,really,really,ADV,Word,"",251791,2596,3,3,9,9,139,179,707.832,1.002,1.002
sbc034,397,707.832,708.834,397,KAREN;,4,would,would,VERB,Word,"",251792,2597,4,2,10,10,139,179,707.832,1.002,1.002
sbc034,397,707.832,708.834,397,KAREN;,5,n't,n't,PART,Word,"",251793,2598,5,1,11,11,139,179,707.832,1.002,1.002
sbc034,397,707.832,708.834,397,KAREN;,6,",",",",PUNCT,EndNote,continuing,251794,2599,,,12,12,139,179,707.832,1.002,1.002
sbc034,398,708.834,710.412,398,KAREN;,1,if,if,SCONJ,Word,"",251796,2601,1,10,14,14,139,179,708.834,1.578,1.578
sbc034,398,708.834,710.412,398,KAREN;,2,you,you,PRON,Word,"",251797,2602,2,9,15,15,139,179,708.834,1.578,1.578
sbc034,398,708.834,710.412,398,KAREN;,3,'re,'re,AUX,Word,"",251798,2603,3,8,16,16,139,179,708.834,1.578,1.578
sbc034,398,708.834,710.412,398,KAREN;,4,just,just,ADV,Word,"",251799,2604,4,7,17,17,139,179,708.834,1.578,1.578
sbc034,398,708.834,710.412,398,KAREN;,5,saying,saying,VERB,Word,"",251800,2605,5,6,18,18,139,179,708.834,1.578,1.578
sbc034,398,708.834,710.412,398,KAREN;,6,that,that,DET,Word,"",251801,2606,6,5,19,19,139,179,708.834,1.578,1.578
sbc034,398,708.834,710.412,398,KAREN;,7,to,to,PART,Word,"",251802,2607,7,4,20,20,139,179,708.834,1.578,1.578
sbc034,398,708.834,710.412,398,KAREN;,8,make,make,VERB,Word,"",251803,2608,8,3,21,21,139,179,708.834,1.578,1.578
sbc034,398,708.834,710.412,398,KAREN;,9,me,me,PRON,Word,"",251804,2609,9,2,22,22,139,179,708.834,1.578,1.578
sbc034,398,708.834,710.412,398,KAREN;,10,happy,happy,ADJ,Word,"",251805,2610,10,1,23,23,139,179,708.834,1.578,1.578
sbc034,398,708.834,710.412,398,KAREN;,11,",",",",PUNCT,EndNote,continuing,251806,2611,,,24,24,139,179,708.834,1.578,1.578
sbc034,399,710.412,710.717,399,KAREN;,1,then[:],then,PROPN,Word,"",251808,2613,1,1,26,26,139,179,710.412,0.305,0.305
sbc034,399,710.412,710.717,399,KAREN;,2,",",",",PUNCT,EndNote,continuing,251809,2614,,,27,27,139,179,710.412,0.305,0.305
sbc034,400,710.613,710.890,400,SCOTT;,1,[No]:,No,PROPN,Word,"",251811,2616,1,1,1,29,140,180,710.613,0.277,0.277
sbc034,400,710.613,710.890,400,SCOTT;,2,",",",",PUNCT,EndNote,continuing,251812,2617,,,2,30,140,180,710.613,0.277,0.277
sbc034,401,710.890,711.406,401,SCOTT;,1,[2I,I,X,Word,"",251814,2619,1,2,4,32,140,180,710.890,0.516,0.516
sbc034,401,710.890,711.406,401,SCOTT;,2,thi%–],thi,PUNCT,Word,"",251815,2620,2,1,5,33,140,180,710.890,0.516,0.516
sbc034,401,710.890,711.406,401,SCOTT;,3,—,—,PUNCT,EndNote,break,251816,2621,,,6,34,140,180,710.890,0.516,0.516
sbc034,402,711.097,712.144,402,KAREN;,1,[2I,I,X,Word,"",251818,2623,1,5,1,1,141,179,711.097,1.047,1.047
sbc034,402,711.097,712.144,402,KAREN;,2,did,did,AUX,Word,"",251819,2624,2,4,2,2,141,179,711.097,1.047,1.047
sbc034,402,711.097,712.144,402,KAREN;,3,n't2],n't,ADV,Word,"",251820,2625,3,3,3,3,141,179,711.097,1.047,1.047
sbc034,402,711.097,712.144,402,KAREN;,4,[3n:,n,X,Word,"",251821,2626,4,2,4,4,141,179,711.097,1.047,1.047
sbc034,402,711.097,712.144,402,KAREN;,5,yea:h],yeah,NOUN,Word,"",251822,2627,5,1,5,5,141,179,711.097,1.047,1.047
sbc034,402,711.097,712.144,402,KAREN;,6,.,.,PUNCT,EndNote,final,251823,2628,,,6,6,141,179,711.097,1.047,1.047
sbc034,403,711.406,712.180,403,SCOTT;,1,[3I'm:],I'm,PROPN,Word,"",251825,2630,1,1,1,8,142,180,711.406,0.774,0.774
sbc034,403,711.406,712.180,403,SCOTT;,2,",",",",PUNCT,EndNote,continuing,251826,2631,,,2,9,142,180,711.406,0.774,0.774
sbc034,404,712.180,716.765,404,SCOTT;,1,(...),(...),X,Pause,"",251828,2633,,,4,11,142,180,713.718,4.585,3.047
sbc034,404,712.180,716.765,404,SCOTT;,2,I,I,PRON,Word,"",251829,2634,1,5,5,12,142,180,713.718,4.585,3.047
sbc034,404,712.180,716.765,404,SCOTT;,3,think,think,VERB,Word,"",251830,2635,2,4,6,13,142,180,713.718,4.585,3.047
sbc034,404,712.180,716.765,404,SCOTT;,4,it,it,PRON,Word,"",251831,2636,3,3,7,14,142,180,713.718,4.585,3.047
sbc034,404,712.180,716.765,404,SCOTT;,5,probably,probably,ADV,Word,"",251832,2637,4,2,8,15,142,180,713.718,4.585,3.047
sbc034,404,712.180,716.765,404,SCOTT;,6,would,would,VERB,Word,"",251833,2638,5,1,9,16,142,180,713.718,4.585,3.047
sbc034,404,712.180,716.765,404,SCOTT;,7,",",",",PUNCT,EndNote,continuing,251834,2639,,,10,17,142,180,713.718,4.585,3.047
sbc034,405,716.765,719.024,405,KAREN;,1,(...),(...),X,Pause,"",251836,2641,,,1,19,143,181,717.265,2.259,1.759
sbc034,405,716.765,719.024,405,KAREN;,2,It,It,PRON,Word,"",251837,2642,1,11,2,20,143,181,717.265,2.259,1.759
sbc034,405,716.765,719.024,405,KAREN;,3,seemed,seemed,VERB,Word,"",251838,2643,2,10,3,21,143,181,717.265,2.259,1.759
sbc034,405,716.765,719.024,405,KAREN;,4,like,like,SCONJ,Word,"",251839,2644,3,9,4,22,143,181,717.265,2.259,1.759
sbc034,405,716.765,719.024,405,KAREN;,5,it,it,PRON,Word,"",251840,2645,4,8,5,23,143,181,717.265,2.259,1.759
sbc034,405,716.765,719.024,405,KAREN;,6,would,would,VERB,Word,"",251841,2646,5,7,6,24,143,181,717.265,2.259,1.759
sbc034,405,716.765,719.024,405,KAREN;,7,be,be,AUX,Word,"",251842,2647,6,6,7,25,143,181,717.265,2.259,1.759
sbc034,405,716.765,719.024,405,KAREN;,8,fun,fun,ADJ,Word,"",251843,2648,7,5,8,26,143,181,717.265,2.259,1.759
sbc034,405,716.765,719.024,405,KAREN;,9,to,to,PART,Word,"",251844,2649,8,4,9,27,143,181,717.265,2.259,1.759
sbc034,405,716.765,719.024,405,KAREN;,10,read,read,VERB,Word,"",251845,2650,9,3,10,28,143,181,717.265,2.259,1.759
sbc034,405,716.765,719.024,405,KAREN;,11,out,out,ADP,Word,"",251846,2651,10,2,11,29,143,181,717.265,2.259,1.759
sbc034,405,716.765,719.024,405,KAREN;,12,loud,loud,ADV,Word,"",251847,2652,11,1,12,30,143,181,717.265,2.259,1.759
sbc034,405,716.765,719.024,405,KAREN;,13,.,.,PUNCT,EndNote,final,251848,2653,,,13,31,143,181,717.265,2.259,1.759
sbc034,406,719.024,724.554,406,KAREN;,1,(...),(...),X,Pause,"",251850,2655,,,15,33,143,182,721.507,5.530,3.047
sbc034,406,719.024,724.554,406,KAREN;,2,And,And,CCONJ,Word,"",251851,2656,1,16,16,34,143,182,721.507,5.530,3.047
sbc034,406,719.024,724.554,406,KAREN;,3,I,I,PRON,Word,"",251852,2657,2,15,17,35,143,182,721.507,5.530,3.047
sbc034,406,719.024,724.554,406,KAREN;,4,do,do,AUX,Word,"",251853,2658,3,14,18,36,143,182,721.507,5.530,3.047
sbc034,406,719.024,724.554,406,KAREN;,5,n't,n't,PART,Word,"",251854,2659,4,13,19,37,143,182,721.507,5.530,3.047
sbc034,406,719.024,724.554,406,KAREN;,6,wan,wan,VERB,Word,"",251855,2660,5,12,20,38,143,182,721.507,5.530,3.047
sbc034,406,719.024,724.554,406,KAREN;,7,na,na,PART,Word,"",251856,2661,6,11,21,39,143,182,721.507,5.530,3.047
sbc034,406,719.024,724.554,406,KAREN;,8,start,start,VERB,Word,"",251857,2662,7,10,22,40,143,182,721.507,5.530,3.047
sbc034,406,719.024,724.554,406,KAREN;,9,it,it,PRON,Word,"",251858,2663,8,9,23,41,143,182,721.507,5.530,3.047
sbc034,406,719.024,724.554,406,KAREN;,10,if,if,SCONJ,Word,"",251859,2664,9,8,24,42,143,182,721.507,5.530,3.047
sbc034,406,719.024,724.554,406,KAREN;,11,we,we,PRON,Word,"",251860,2665,10,7,25,43,143,182,721.507,5.530,3.047
sbc034,406,719.024,724.554,406,KAREN;,12,'re,'re,AUX,Word,"",251861,2666,11,6,26,1,143,182,721.507,5.530,3.047
sbc034,406,719.024,724.554,406,KAREN;,13,going,going,VERB,Word,"",251862,2667,12,5,27,2,143,182,721.507,5.530,3.047
sbc034,406,719.024,724.554,406,KAREN;,14,to,to,PART,Word,"",251863,2668,13,4,28,3,143,182,721.507,5.530,3.047
sbc034,406,719.024,724.554,406,KAREN;,15,read,read,VERB,Word,"",251864,2669,14,3,29,4,143,182,721.507,5.530,3.047
sbc034,406,719.024,724.554,406,KAREN;,16,it,it,PRON,Word,"",251865,2670,15,2,30,5,143,182,721.507,5.530,3.047
sbc034,406,719.024,724.554,406,KAREN;,17,together,together,ADV,Word,"",251866,2671,16,1,31,6,143,182,721.507,5.530,3.047
sbc034,406,719.024,724.554,406,KAREN;,18,.,.,PUNCT,EndNote,final,251867,2672,,,32,7,143,182,721.507,5.530,3.047
sbc034,407,724.554,725.908,407,KAREN;,1,I,I,PRON,Word,"",251869,2674,1,10,34,9,143,183,724.554,1.354,1.354
sbc034,407,724.554,725.908,407,KAREN;,2,do,do,AUX,Word,"",251870,2675,2,9,35,10,143,183,724.554,1.354,1.354
sbc034,407,724.554,725.908,407,KAREN;,3,n't,n't,PART,Word,"",251871,2676,3,8,36,11,143,183,724.554,1.354,1.354
sbc034,407,724.554,725.908,407,KAREN;,4,want,want,VERB,Word,"",251872,2677,4,7,37,12,143,183,724.554,1.354,1.354
sbc034,407,724.554,725.908,407,KAREN;,5,to,to,PART,Word,"",251873,2678,5,6,38,13,143,183,724.554,1.354,1.354
sbc034,407,724.554,725.908,407,KAREN;,6,start,start,VERB,Word,"",251874,2679,6,5,39,14,143,183,724.554,1.354,1.354
sbc034,407,724.554,725.908,407,KAREN;,7,it,it,PRON,Word,"",251875,2680,7,4,40,1,143,183,724.554,1.354,1.354
sbc034,407,724.554,725.908,407,KAREN;,8,#on,on,PROPN,Word,"",251876,2681,8,3,41,2,143,183,724.554,1.354,1.354
sbc034,407,724.554,725.908,407,KAREN;,9,#my,my,PROPN,Word,"",251877,2682,9,2,42,3,143,183,724.554,1.354,1.354
sbc034,407,724.554,725.908,407,KAREN;,10,#own,own,NOUN,Word,"",251878,2683,10,1,43,4,143,183,724.554,1.354,1.354
sbc034,407,724.554,725.908,407,KAREN;,11,",",",",PUNCT,EndNote,continuing,251879,2684,,,44,5,143,183,724.554,1.354,1.354
sbc034,408,725.908,727.730,408,SCOTT;,1,<YWN,<YWN,X,Tag,"",251881,2686,,,1,7,144,180,725.908,1.822,1.822
sbc034,408,725.908,727.730,408,SCOTT;,2,#I,I,NOUN,Word,"",251882,2687,1,7,2,8,144,180,725.908,1.822,1.822
sbc034,408,725.908,727.730,408,SCOTT;,3,#wonder,wonder,ADJ,Word,"",251883,2688,2,6,3,9,144,180,725.908,1.822,1.822
sbc034,408,725.908,727.730,408,SCOTT;,4,#if,if,PROPN,Word,"",251884,2689,3,5,4,10,144,180,725.908,1.822,1.822
sbc034,408,725.908,727.730,408,SCOTT;,5,YWN>,YWN>,X,Tag,"",251885,2690,,,5,11,144,180,725.908,1.822,1.822
sbc034,408,725.908,727.730,408,SCOTT;,6,(.),(.),X,Pause,"",251886,2691,,,6,12,144,180,725.908,1.822,1.822
sbc034,408,725.908,727.730,408,SCOTT;,7,if,if,SCONJ,Word,"",251887,2692,4,4,7,13,144,180,725.908,1.822,1.822
sbc034,408,725.908,727.730,408,SCOTT;,8,it,it,PRON,Word,"",251888,2693,5,3,8,14,144,180,725.908,1.822,1.822
sbc034,408,725.908,727.730,408,SCOTT;,9,would,would,VERB,Word,"",251889,2694,6,2,9,15,144,180,725.908,1.822,1.822
sbc034,408,725.908,727.730,408,SCOTT;,10,be,be,AUX,Word,"",251890,2695,7,1,10,16,144,180,725.908,1.822,1.822
sbc034,408,725.908,727.730,408,SCOTT;,11,",",",",PUNCT,EndNote,continuing,251891,2696,,,11,17,144,180,725.908,1.822,1.822
sbc034,409,727.730,732.500,409,SCOTT;,1,(...),(...),X,Pause,"",251893,2698,,,13,19,144,180,730.297,4.770,2.203
sbc034,409,727.730,732.500,409,SCOTT;,2,any,any,DET,Word,"",251894,2699,1,5,14,1,144,180,730.297,4.770,2.203
sbc034,409,727.730,732.500,409,SCOTT;,3,less,less,ADJ,Word,"",251895,2700,2,4,15,2,144,180,730.297,4.770,2.203
sbc034,409,727.730,732.500,409,SCOTT;,4,(.),(.),X,Pause,"",251896,2701,,,16,3,144,180,730.297,4.770,2.203
sbc034,409,727.730,732.500,409,SCOTT;,5,abstra:ct,abstract,X,Word,"",251897,2702,3,3,17,4,144,180,730.297,4.770,2.203
sbc034,409,727.730,732.500,409,SCOTT;,6,(...),(...),X,Pause,"",251898,2703,,,18,5,144,180,730.297,4.770,2.203
sbc034,409,727.730,732.500,409,SCOTT;,7,than,than,SCONJ,Word,"",251899,2704,4,2,19,6,144,180,730.297,4.770,2.203
sbc034,409,727.730,732.500,409,SCOTT;,8,the,the,DET,Word,"",251900,2705,5,1,20,7,144,180,730.297,4.770,2.203
sbc034,409,727.730,732.500,409,SCOTT;,9,—,—,PUNCT,EndNote,break,251901,2706,,,21,8,144,180,730.297,4.770,2.203
sbc034,410,732.500,734.894,410,KAREN;,1,(...),(...),X,Pause,"",251903,2708,,,1,10,145,183,733.000,2.394,1.894
sbc034,410,732.500,734.894,410,KAREN;,2,Yeah,Yeah,INTJ,Word,"",251904,2709,1,7,2,11,145,183,733.000,2.394,1.894
sbc034,410,732.500,734.894,410,KAREN;,3,there,there,PRON,Word,"",251905,2710,2,6,3,12,145,183,733.000,2.394,1.894
sbc034,410,732.500,734.894,410,KAREN;,4,'s,'s,AUX,Word,"",251906,2711,3,5,4,13,145,183,733.000,2.394,1.894
sbc034,410,732.500,734.894,410,KAREN;,5,a,a,DET,Word,"",251907,2712,4,4,5,14,145,183,733.000,2.394,1.894
sbc034,410,732.500,734.894,410,KAREN;,6,lot,lot,NOUN,Word,"",251908,2713,5,3,6,15,145,183,733.000,2.394,1.894
sbc034,410,732.500,734.894,410,KAREN;,7,mo[r:e],more,ADJ,Word,"",251909,2714,6,2,7,16,145,183,733.000,2.394,1.894
sbc034,410,732.500,734.894,410,KAREN;,8,conversa–,conversa,NOUN,Word,"",251910,2715,7,1,8,17,145,183,733.000,2.394,1.894
sbc034,410,732.500,734.894,410,KAREN;,9,—,—,PUNCT,EndNote,break,251911,2716,,,9,18,145,183,733.000,2.394,1.894
sbc034,411,734.124,734.262,411,SCOTT;,1,[More],More,X,Word,"",251913,2718,1,1,1,20,146,180,734.124,0.138,0.138
sbc034,411,734.124,734.262,411,SCOTT;,2,.,.,PUNCT,EndNote,final,251914,2719,,,2,21,146,180,734.124,0.138,0.138
sbc034,412,734.894,736.067,412,KAREN;,1,There,There,PRON,Word,"",251916,2721,1,8,1,23,147,183,734.894,1.173,1.173
sbc034,412,734.894,736.067,412,KAREN;,2,'s,'s,AUX,Word,"",251917,2722,2,7,2,24,147,183,734.894,1.173,1.173
sbc034,412,734.894,736.067,412,KAREN;,3,a,a,DET,Word,"",251918,2723,3,6,3,25,147,183,734.894,1.173,1.173
sbc034,412,734.894,736.067,412,KAREN;,4,lot,lot,NOUN,Word,"",251919,2724,4,5,4,26,147,183,734.894,1.173,1.173
sbc034,412,734.894,736.067,412,KAREN;,5,more,more,ADJ,Word,"",251920,2725,5,4,5,27,147,183,734.894,1.173,1.173
sbc034,412,734.894,736.067,412,KAREN;,6,in,in,ADP,Word,"",251921,2726,6,3,6,28,147,183,734.894,1.173,1.173
sbc034,412,734.894,736.067,412,KAREN;,7,the,the,DET,Word,"",251922,2727,7,2,7,29,147,183,734.894,1.173,1.173
sbc034,412,734.894,736.067,412,KAREN;,8,book,book,NOUN,Word,"",251923,2728,8,1,8,30,147,183,734.894,1.173,1.173
sbc034,412,734.894,736.067,412,KAREN;,9,.,.,PUNCT,EndNote,final,251924,2729,,,9,31,147,183,734.894,1.173,1.173
sbc034,413,736.067,738.350,413,KAREN;,1,(.),(.),X,Pause,"",251926,2731,,,11,1,147,184,736.217,2.283,2.133
sbc034,413,736.067,738.350,413,KAREN;,2,Like,Like,SCONJ,Word,"",251927,2732,1,9,12,2,147,184,736.217,2.283,2.133
sbc034,413,736.067,738.350,413,KAREN;,3,the,the,DET,Word,"",251928,2733,2,8,13,3,147,184,736.217,2.283,2.133
sbc034,413,736.067,738.350,413,KAREN;,4,part,part,NOUN,Word,"",251929,2734,3,7,14,4,147,184,736.217,2.283,2.133
sbc034,413,736.067,738.350,413,KAREN;,5,where,where,ADV,Word,"",251930,2735,4,6,15,5,147,184,736.217,2.283,2.133
sbc034,413,736.067,738.350,413,KAREN;,6,she,she,PRON,Word,"",251931,2736,5,5,16,6,147,184,736.217,2.283,2.133
sbc034,413,736.067,738.350,413,KAREN;,7,falls,falls,VERB,Word,"",251932,2737,6,4,17,7,147,184,736.217,2.283,2.133
sbc034,413,736.067,738.350,413,KAREN;,8,on,on,ADP,Word,"",251933,2738,7,3,18,8,147,184,736.217,2.283,2.133
sbc034,413,736.067,738.350,413,KAREN;,9,the,the,DET,Word,"",251934,2739,8,2,19,9,147,184,736.217,2.283,2.133
sbc034,413,736.067,738.350,413,KAREN;,10,[ground],ground,X,Word,"",251935,2740,9,1,20,10,147,184,736.217,2.283,2.133
sbc034,413,736.067,738.350,413,KAREN;,11,",",",",PUNCT,EndNote,continuing,251936,2741,,,21,11,147,184,736.217,2.283,2.133
sbc034,414,737.970,739.617,414,SCOTT;,1,[Could,Could,X,Word,"",251938,2743,1,5,1,13,148,185,737.970,1.647,1.647
sbc034,414,737.970,739.617,414,SCOTT;,2,be],be,INTJ,Word,"",251939,2744,2,4,2,14,148,185,737.970,1.647,1.647
sbc034,414,737.970,739.617,414,SCOTT;,3,(.),(.),X,Pause,"",251940,2745,,,3,15,148,185,737.970,1.647,1.647
sbc034,414,737.970,739.617,414,SCOTT;,4,easier,easier,ADJ,Word,"",251941,2746,3,3,4,16,148,185,737.970,1.647,1.647
sbc034,414,737.970,739.617,414,SCOTT;,5,to,to,PART,Word,"",251942,2747,4,2,5,17,148,185,737.970,1.647,1.647
sbc034,414,737.970,739.617,414,SCOTT;,6,follow,follow,VERB,Word,"",251943,2748,5,1,6,18,148,185,737.970,1.647,1.647
sbc034,414,737.970,739.617,414,SCOTT;,7,.,.,PUNCT,EndNote,final,251944,2749,,,7,19,148,185,737.970,1.647,1.647
sbc034,415,739.617,740.578,415,KAREN;,1,(.),(.),X,Pause,"",251946,2751,,,1,21,149,184,739.767,0.961,0.811
sbc034,415,739.617,740.578,415,KAREN;,2,and,and,CCONJ,Word,"",251947,2752,1,2,2,22,149,184,739.767,0.961,0.811
sbc034,415,739.617,740.578,415,KAREN;,3,says,says,VERB,Word,"",251948,2753,2,1,3,23,149,184,739.767,0.961,0.811
